,a0,a1
26994,8.981729,7.5126157
26995,-0.3372634,-14.745472
26996,15.43111,5.971452
26997,-15.018682,7.789732
26998,-8.726431,-1.1302233
26999,-1.5228164,5.7942715
27000,-0.5721956,-9.356397
27001,-7.6825666,7.7249155
27002,-2.1676166,-4.7388573
27003,1.4580387,-0.5076619
27004,8.695795,-14.426115
27005,-0.14236112,-7.9077725
27006,-10.863916,10.641705
27007,-1.236608,5.247248
27008,4.654792,7.7084994
27009,11.304864,6.995475
27010,-5.5941534,-6.960125
27011,-2.0717995,-6.4238377
27012,-5.3273444,-4.4151125
27013,-13.14304,6.7295456
27014,-14.882719,5.07622
27015,-4.801215,9.641741
27016,14.8253565,7.5604963
27017,2.233556,0.51325804
27018,2.4659712,6.489644
27019,-0.71022236,-14.031578
27020,-2.8065095,-5.647356
27021,-2.4571414,-11.107568
27022,1.4822146,-11.454468
27023,-9.062051,-8.569284
27024,-9.06061,3.2574408
27025,5.6889687,4.886528
27026,5.94792,-7.0418878
27027,-13.594011,2.421418
27028,3.9767892,6.6272492
27029,-8.339314,-11.049232
27030,-6.1188602,4.3608904
27031,-6.248306,-7.7375984
27032,-8.636286,9.610437
27033,6.213867,4.6641994
27034,11.545445,7.103024
27035,-8.955646,13.631395
27036,-9.947139,3.2383664
27037,1.434722,0.22218478
27038,7.150509,-15.322614
27039,10.907299,12.271141
27040,-4.4401903,-12.311596
27041,4.44885,11.574575
27042,-6.441462,-6.3282824
27043,-10.091646,8.268994
27044,-8.83616,7.661394
27045,-3.5795555,-7.1764836
27046,4.5312486,-3.4669592
27047,1.0794069,-14.449104
27048,-1.2490445,-7.745136
27049,0.5503514,-8.31137
27050,4.811123,6.3973484
27051,3.1358123,-0.62180185
27052,5.9299235,4.828207
27053,-1.7236103,-0.0033981141
27054,10.547736,10.11428
27055,3.0063474,-9.272498
27056,11.182887,0.27934682
27057,-11.612859,2.946071
27058,-4.636597,-7.1746206
27059,-8.238247,3.6017103
27060,-0.05018121,-12.471882
27061,0.8946409,-13.600179
27062,-9.504282,3.817926
27063,2.5720472,-7.2488174
27064,8.425396,11.899019
27065,4.640473,-12.208379
27066,-9.590189,-6.7295675
27067,9.68699,2.9441035
27068,-2.8653853,-7.0559416
27069,-8.686527,-6.999464
27070,4.125393,-15.633169
27071,6.7417636,-14.1370735
27072,1.8539741,0.49331933
27073,-3.2809298,-9.56553
27074,3.788277,-14.7075405
27075,1.9461303,-5.096755
27076,-1.4568774,5.602011
27077,-13.75651,3.4109287
27078,-12.820481,-1.2293978
27079,-9.991369,4.214508
27080,2.2520258,0.10770577
27081,3.3175292,3.6463118
27082,5.1540594,-10.3103695
27083,1.7485276,5.6514883
27084,9.850888,-0.4852152
27085,1.0604191,-7.5344553
27086,-6.0282326,-10.099824
27087,16.599714,4.715449
27088,-1.0830091,-7.700743
27089,-5.452846,-9.088734
27090,13.562313,5.16145
27091,-11.110841,8.159147
27092,13.028463,6.9708505
27093,5.5834947,7.2532053
27094,-9.778257,-1.4230896
27095,1.7621906,-1.6774635
27096,1.749067,-12.847126
27097,-8.859658,-0.08650197
27098,-7.0351024,3.2113354
27099,8.2249365,-12.46758
27100,-10.854033,12.929758
27101,-5.3887124,-7.620346
27102,2.961905,6.812051
27103,-7.385803,6.0619125
27104,7.1072783,-9.2564335
27105,3.8802793,-13.427474
27106,-0.18431525,-7.3742194
27107,9.043387,8.325514
27108,-4.614674,0.7514004
27109,-3.2915995,3.4838307
27110,7.9574265,-0.8697196
27111,-4.348106,-9.454343
27112,2.780809,-1.8196771
27113,-8.221149,12.096544
27114,-13.137513,10.337577
27115,-6.3901696,-11.029988
27116,-5.6854863,7.2612844
27117,-2.3081582,13.146086
27118,1.4620769,-11.486794
27119,-6.1944737,0.06804282
27120,4.355277,4.1595025
27121,10.221407,6.7124248
27122,-11.918404,6.246882
27123,8.776625,1.886502
27124,-4.1842446,3.905748
27125,3.5834107,3.258291
27126,3.144761,-11.930831
27127,7.250466,7.927232
27128,0.60454994,8.958128
27129,-11.376875,7.333784
27130,-8.643387,1.6832294
27131,-11.44689,7.2063828
27132,-1.2088373,-14.469523
27133,-1.8857871,-13.205077
27134,7.9473205,1.3915942
27135,0.47772935,-13.612034
27136,-5.9924035,-7.191488
27137,-11.269758,9.357567
27138,-7.941193,-9.673865
27139,-8.777918,-0.74100107
27140,-8.177045,6.227028
27141,2.3179643,-6.9960823
27142,0.6804491,-10.2134
27143,-7.3510737,-6.5031357
27144,10.526198,8.42055
27145,-13.42702,7.483839
27146,3.8429363,6.9066496
27147,-1.9628409,-7.3757057
27148,16.232298,4.7620707
27149,-13.407996,6.537983
27150,15.755621,4.738121
27151,9.196966,-12.8932085
27152,0.80939883,-2.5340948
27153,5.5290933,-10.138947
27154,6.6351075,4.0285783
27155,4.7397604,8.586868
27156,-7.300758,0.3207841
27157,8.430677,-13.830375
27158,12.726826,6.062699
27159,-12.573785,7.5667768
27160,-10.097896,3.5329556
27161,8.216458,-13.711809
27162,-2.719579,-9.554139
27163,-0.33993968,-15.920819
27164,10.525888,8.513788
27165,-2.9103186,-8.751102
27166,-3.0495749,6.227603
27167,-6.09666,6.858898
27168,-4.981859,8.916106
27169,10.008809,9.582966
27170,6.264694,3.441081
27171,-4.4458985,-6.5057383
27172,-5.219413,2.1557314
27173,0.7517965,-6.5645585
27174,1.640596,-11.910748
27175,-0.41824678,2.194963
27176,-5.5629473,-5.8234677
27177,-8.277261,-10.953918
27178,0.57523316,8.231382
27179,-13.839168,6.5986896
27180,-8.303782,1.4597865
27181,2.3941665,-9.347489
27182,-2.9833283,7.925188
27183,-12.946494,9.116592
27184,9.262864,0.45991668
27185,3.8218682,6.1906285
27186,3.464343,9.539715
27187,-4.3585,2.2517428
27188,-7.9451075,-6.8377132
27189,-1.488082,9.494846
27190,15.102753,5.1968966
27191,-13.894431,11.889079
27192,1.6948951,-11.39379
27193,-4.8388534,-10.263201
27194,6.1819987,5.2525997
27195,11.414314,12.218255
27196,0.84689224,-6.9205127
27197,-7.3003087,-10.917751
27198,-5.163147,-4.0759907
27199,-7.9646177,10.613467
27200,1.6627443,-6.5433187
27201,2.994179,7.1238966
27202,-10.438587,0.060928404
27203,-3.1617718,4.7611303
27204,-11.569533,6.5961003
27205,-3.0379126,-12.580782
27206,4.478401,-8.61622
27207,-6.348944,-10.489624
27208,0.42936444,-11.115865
27209,-8.190808,3.1433012
27210,-1.5478718,-9.667787
27211,-2.3226962,-12.664119
27212,-8.541843,5.0010633
27213,1.2061568,-11.995496
27214,5.5321083,-13.237543
27215,-7.9531026,10.397057
27216,-14.202282,7.5487294
27217,6.3218246,-11.845998
27218,15.659596,7.3789573
27219,3.1000123,3.104656
27220,-10.227613,8.908048
27221,-2.4449224,6.4602556
27222,2.3592608,-8.31908
27223,3.516622,-8.469299
27224,-6.8424044,6.54456
27225,-8.528073,-5.7547007
27226,-7.628955,-5.5179715
27227,-3.03794,-13.887422
27228,-10.141212,-0.89223284
27229,-3.7136896,-10.559371
27230,6.9682117,1.7996203
27231,-10.3037195,4.899899
27232,-1.9858785,-7.966944
27233,-2.9873173,4.5931115
27234,4.874187,-15.298687
27235,-7.0280232,6.5428143
27236,3.5880725,-15.80458
27237,-6.3175373,-4.75883
27238,12.04311,11.700098
27239,11.246435,4.067476
27240,-9.137981,6.1660705
27241,0.426645,-10.546294
27242,-14.52624,8.1757765
27243,-9.3165045,5.3119693
27244,8.528389,2.949719
27245,-8.37911,2.8153012
27246,-12.012985,4.6070337
27247,-3.5953407,7.5806866
27248,4.0190163,-14.898133
27249,-1.0798664,-1.3159817
27250,-7.849084,3.3832839
27251,8.106589,-10.667345
27252,-3.4554033,3.0337818
27253,9.223904,-13.539078
27254,13.816484,1.6848916
27255,-8.057861,11.953284
27256,2.186887,4.152653
27257,8.153862,2.305599
27258,5.4972825,-11.723783
27259,-0.8627714,-7.8820157
27260,4.603097,11.127527
27261,-10.59409,5.3551526
27262,-10.409874,5.5702443
27263,-3.18082,1.0390383
27264,2.4493117,-0.34847942
27265,9.120153,2.7965698
27266,7.583805,9.688371
27267,8.777607,4.7069244
27268,6.2201223,6.764903
27269,13.731203,2.2238982
27270,-8.541259,2.5263913
27271,0.83141005,-12.099417
27272,-5.052453,-7.872626
27273,0.17352323,-1.9339334
27274,6.95884,4.344792
27275,11.614297,8.001193
27276,-1.9729972,-6.28888
27277,-5.495621,-8.790167
27278,-8.643088,-5.1850896
27279,3.7771275,-2.7693648
27280,2.6026475,4.3564196
27281,1.5703391,-8.728135
27282,-2.751969,0.53048396
27283,-6.4592104,4.8293753
27284,-0.98090595,7.375559
27285,2.4776237,10.73012
27286,-6.3661084,-5.714586
27287,1.3948437,5.2632976
27288,-8.70478,5.870832
27289,-0.92017454,1.6697342
27290,-8.874505,-10.714352
27291,-5.2715917,3.3399475
27292,-2.9353845,4.5108557
27293,-1.7715889,-12.9932
27294,-7.1564884,2.7912545
27295,15.013325,7.6368594
27296,2.0600975,-12.741261
27297,6.9119687,-8.465117
27298,6.50866,6.305168
27299,1.0794456,5.623073
27300,3.7792997,-12.70879
27301,-3.207149,-5.4407325
27302,-16.437439,2.9891376
27303,-5.036312,1.630974
27304,12.457625,8.417992
27305,0.353439,6.5610294
27306,-8.377796,4.120636
27307,-5.2591534,-5.0185943
27308,2.782563,5.8523397
27309,-3.5159996,4.1527534
27310,5.7246747,8.352983
27311,5.169478,6.896431
27312,3.92441,6.125015
27313,9.229021,-13.551574
27314,-13.671934,7.8475785
27315,-10.490329,6.108547
27316,16.865156,7.9397287
27317,-13.413927,4.385527
27318,1.64756,-3.5902581
27319,1.1412563,-1.7116228
27320,4.857167,1.6629491
27321,-11.3911495,9.716539
27322,14.359868,2.1356475
27323,-15.237499,4.088032
27324,-9.763293,-6.818655
27325,-11.8487,2.6007302
27326,4.6526046,4.2699156
27327,-8.525837,-5.545955
27328,15.041229,8.352624
27329,-8.813813,0.18898422
27330,3.2166731,-13.443349
27331,-13.880977,7.9020524
27332,-7.540037,-10.744624
27333,-5.9785604,7.1315293
27334,-9.819311,2.653972
27335,0.057383705,-1.2385299
27336,1.2504808,-10.896363
27337,-1.1126354,0.6137203
27338,-3.6624763,-4.428168
27339,-9.181454,2.3964493
27340,-5.409771,0.99847996
27341,-2.643333,-8.119175
27342,11.235043,5.840942
27343,7.898145,9.837946
27344,4.9001513,7.725031
27345,0.3301813,-7.329191
27346,10.22991,0.9252504
27347,4.4338374,6.645249
27348,-10.010151,7.3663945
27349,-8.557453,-5.2146754
27350,-7.626115,-7.0210547
27351,-9.3309,-5.977466
27352,0.43021676,-9.10379
27353,6.8762245,3.406903
27354,-13.967274,2.4479933
27355,3.04329,10.251903
27356,3.9065475,-7.728013
27357,-7.2775197,4.4038243
27358,1.5849422,-14.67344
27359,-10.830671,8.395356
27360,-1.7830396,10.978746
27361,-5.7903223,-0.28125262
27362,-3.1366894,2.4708486
27363,-8.669912,9.787325
27364,1.3084134,-1.7006721
27365,-7.216342,-4.2065067
27366,16.986506,5.5304265
27367,-0.063594505,1.4637595
27368,1.0979652,5.907743
27369,2.4358602,-6.1902876
27370,-6.366371,12.254537
27371,-8.63713,7.3006
27372,-8.351505,-7.9344354
27373,-9.8033905,9.953436
27374,-1.6588889,5.235249
27375,-4.9154615,7.039118
27376,-10.004603,8.538236
27377,4.514593,-15.6610565
27378,-0.65371436,-0.35491875
27379,-0.8648825,-8.611481
27380,-12.603368,4.4238133
27381,-12.181756,2.674632
27382,-5.309625,-10.436488
27383,2.8606064,-13.674704
27384,-6.1312428,4.3771386
27385,-9.0026455,0.52004343
27386,2.007194,13.131084
27387,3.4541597,-13.73579
27388,2.5281518,-14.779597
27389,-6.5082273,6.247793
27390,15.600698,3.6042054
27391,-5.716175,6.937374
27392,4.6386337,-14.809888
27393,4.001198,-3.4431067
27394,1.897565,0.75223947
27395,11.323069,2.2996607
27396,3.358578,-8.23008
27397,5.5167594,-13.090995
27398,2.5255752,-1.2478178
27399,-6.309991,-8.174643
27400,-0.6546867,-4.939058
27401,7.470759,4.7419186
27402,1.5185295,10.4400625
27403,-1.7127022,-1.0840284
27404,-0.2214202,-14.009069
27405,-5.28629,-10.631809
27406,-12.4539995,10.900164
27407,11.903763,8.562721
27408,14.8422,7.885774
27409,14.217329,9.294553
27410,4.6329494,-12.674068
27411,-9.61234,4.3962045
27412,10.086314,1.2806664
27413,13.550333,1.7866205
27414,-9.0942745,7.450471
27415,-0.35415605,-8.250104
27416,6.7451167,-10.583827
27417,-5.160369,-0.12334131
27418,-7.131487,-4.7226224
27419,3.8983607,-11.681876
27420,-5.5659103,-10.83737
27421,2.2401485,-12.044185
27422,-10.757454,8.409122
27423,-9.257365,-7.4270363
27424,6.505459,-8.214145
27425,5.3292727,-7.5720387
27426,-6.352513,-11.652275
27427,-2.672159,7.585866
27428,4.4311967,6.4331393
27429,-7.952339,2.2321029
27430,-2.8471794,-0.18344243
27431,13.409416,9.239392
27432,0.626275,-10.697831
27433,4.2047286,-14.877757
27434,8.959945,9.0216055
27435,6.9553914,-13.013809
27436,-1.9960052,2.3663619
27437,11.519604,7.987155
27438,-5.2921057,-12.272865
27439,1.8797792,8.936678
27440,7.3190885,5.272207
27441,-5.150093,-9.088552
27442,13.204678,8.139434
27443,15.674388,7.163909
27444,4.7273254,-14.914647
27445,-8.227397,6.182879
27446,9.8765545,-0.38716596
27447,-6.677386,12.235404
27448,-5.9299955,5.9255342
27449,-6.52214,7.449748
27450,6.257555,4.014627
27451,-5.978996,9.863396
27452,5.6871576,7.834888
27453,-7.7537003,-10.59009
27454,-8.137133,3.583119
27455,15.392655,5.7210174
27456,0.4590998,-2.1723013
27457,-9.761921,9.05024
27458,6.3138638,6.536817
27459,-5.6883087,0.97583413
27460,-2.6609244,-8.223974
27461,-13.198509,8.77006
27462,11.11468,10.846668
27463,17.006504,6.1881905
27464,7.336144,5.993596
27465,2.2085083,-12.682395
27466,6.1801906,-8.618231
27467,3.5697548,-6.5630226
27468,6.6426215,1.9844364
27469,4.987374,-13.937963
27470,6.3523836,6.646166
27471,9.705018,11.710169
27472,8.581338,8.265032
27473,-7.328235,9.643361
27474,-13.066196,5.1787987
27475,-3.7776623,-10.901593
27476,-5.0628943,4.633401
27477,8.806962,6.3200626
27478,-8.1611595,-6.7098207
27479,1.4306018,-11.577988
27480,11.963721,0.38458496
27481,-8.605095,6.766383
27482,11.411899,-1.176357
27483,1.951423,-2.5996113
27484,12.575036,8.438993
27485,-3.6383903,-9.296166
27486,11.651589,0.061292693
27487,-6.984049,-8.096963
27488,-1.6909809,-12.5208235
27489,11.768826,4.304489
27490,0.1556405,-9.594872
27491,-0.15077391,-11.136632
27492,-6.68486,-7.938664
27493,0.17354357,6.507527
27494,8.776035,-1.691062
27495,0.005745131,-8.888286
27496,-0.95087135,-8.888257
27497,-6.784178,4.942001
27498,7.19359,1.5011393
27499,-1.4899981,-10.082697
27500,0.51061034,-1.7086126
27501,-0.080629595,12.147273
27502,-7.68539,4.2360487
27503,9.274908,9.23131
27504,-7.65911,-12.417273
27505,0.5525644,6.401334
27506,7.6075926,7.702024
27507,-8.961505,-8.651336
27508,-10.14485,3.9294171
27509,-1.3064888,-10.81554
27510,1.1148845,-6.1616178
27511,-3.360075,3.4135976
27512,2.1418378,0.97088724
27513,12.971021,8.985193
27514,0.9924289,8.335317
27515,-9.006524,-8.762446
27516,7.466312,-10.680686
27517,3.3859577,-1.7352105
27518,12.182422,8.17439
27519,-8.95132,-0.25076115
27520,-1.393528,-8.349517
27521,-10.683865,2.409536
27522,2.1789598,-9.88363
27523,-14.495146,9.738216
27524,7.551832,-12.685959
27525,2.6328087,-0.4685781
27526,-8.57552,4.9294953
27527,6.9648275,-14.375166
27528,5.934005,-12.419716
27529,4.386005,-9.972667
27530,5.9816327,-9.564955
27531,-7.2260036,-6.7111216
27532,-12.632171,7.1845803
27533,-5.643588,-12.833237
27534,8.278091,6.7815228
27535,1.3706117,-2.605908
27536,-3.381379,6.916287
27537,4.4783306,-0.75191563
27538,7.996792,5.460867
27539,-12.415609,2.1036403
27540,-8.045486,6.024382
27541,2.9183984,-6.2898803
27542,-8.089133,-12.5151415
27543,-8.395287,-6.558818
27544,-0.33365986,1.1000216
27545,3.5269601,0.5401728
27546,-1.6919492,9.01266
27547,-7.765353,-6.214658
27548,-6.2731457,-6.901883
27549,9.057202,10.545422
27550,-4.0380883,0.05637782
27551,15.46792,5.777711
27552,1.7870735,8.990798
27553,-8.64711,3.6592302
27554,6.97504,-11.058774
27555,8.621621,2.2778409
27556,-4.909984,-10.601309
27557,-10.202127,-8.017367
27558,-11.752831,5.3801723
27559,7.8125324,12.13484
27560,-8.684143,-5.307861
27561,6.1381865,-12.94937
27562,-8.2409525,-4.662576
27563,-12.60618,5.7660336
27564,-5.9065447,2.3117495
27565,4.6998267,-9.304417
27566,4.175276,5.9054723
27567,-3.5238116,-13.220015
27568,5.1905427,4.0265584
27569,-9.459217,-0.29212052
27570,15.459406,7.0205216
27571,3.8038807,-0.278455
27572,-7.856432,3.3815608
27573,1.6903472,-9.299533
27574,0.004297427,-8.239766
27575,-3.5392535,5.846136
27576,-15.125085,7.8392224
27577,1.5700208,-14.080422
27578,-2.1163769,5.1127577
27579,0.22259843,5.632912
27580,-6.8038816,4.6421075
27581,-2.1693676,-4.8305297
27582,-6.5857363,8.554606
27583,-8.075801,-9.9201975
27584,-3.2207258,-1.7994416
27585,-3.550525,1.1025709
27586,2.913278,1.7735809
27587,15.390519,8.155259
27588,0.519464,7.6342664
27589,-6.440763,4.8516846
27590,6.578297,5.3113914
27591,10.609442,4.138389
27592,-2.3134122,8.589427
27593,-7.724483,4.483105
27594,-6.561377,0.7498188
27595,9.613221,10.149932
27596,1.8325207,-5.7396955
27597,4.0252953,-8.817891
27598,-10.275493,1.7173035
27599,11.244781,5.7905345
27600,11.074951,9.74295
27601,-4.1303606,11.698914
27602,-0.77744853,-6.4428635
27603,-14.412493,7.2302613
27604,-1.0257167,-12.700099
27605,6.787412,1.7454152
27606,2.8676798,-3.17176
27607,-11.305204,11.357615
27608,-4.082999,-9.583221
27609,5.720025,6.8834705
27610,-7.0234427,2.727916
27611,-5.7770743,-4.4790587
27612,-8.98217,-8.792231
27613,-7.4880333,6.6464353
27614,0.92409885,-0.8163385
27615,3.0030642,-12.184057
27616,0.691747,-15.300165
27617,-6.645082,-4.8597345
27618,0.6911695,-11.113163
27619,10.401553,1.6735601
27620,-13.509137,3.0535667
27621,-12.100139,10.907325
27622,12.568115,6.0523744
27623,4.1927867,-12.619566
27624,-6.7446117,-5.9611483
27625,11.272348,-0.5982067
27626,14.373008,9.894877
27627,5.00033,-13.109295
27628,9.866129,5.0956964
27629,8.265552,7.305024
27630,2.6733072,6.5906453
27631,5.485061,-11.864059
27632,2.668748,8.994072
27633,-4.492144,2.7901912
27634,3.7619336,-12.6226
27635,-6.0623736,-5.161776
27636,-7.2282715,9.571139
27637,5.939236,7.7967434
27638,-9.251449,5.051664
27639,8.413134,2.0214436
27640,-13.655027,4.950676
27641,1.0087725,-2.7871082
27642,-6.38442,2.1242583
27643,-4.202284,4.5026917
27644,-0.8870953,-10.59393
27645,6.139245,4.180865
27646,6.639165,-7.753788
27647,6.392341,-9.109205
27648,-14.294911,1.94721
27649,-5.488134,5.3800945
27650,-0.920316,-0.34758002
27651,0.7665921,-1.5624658
27652,3.771922,-11.246938
27653,-6.8908944,-7.3241463
27654,-8.891319,-10.686428
27655,11.31371,2.214271
27656,-1.4455656,4.220103
27657,-9.212356,-0.022578748
27658,-1.6714896,-9.497876
27659,-13.96552,4.35515
27660,-3.8050137,4.831482
27661,-0.53130054,-7.426663
27662,12.462934,4.3858376
27663,-8.113987,3.092506
27664,13.668608,1.2954991
27665,5.139361,-15.442197
27666,-9.446727,-8.589112
27667,4.1904235,3.2729104
27668,-0.3734784,4.4278975
27669,13.608105,1.8221067
27670,-5.55293,-4.247617
27671,7.6923285,-8.190539
27672,5.0719004,8.0706835
27673,8.196074,-13.676777
27674,6.8411775,2.7742932
27675,-5.011151,-5.71619
27676,-4.808983,12.241492
27677,4.882731,-5.6754255
27678,2.4410672,-11.209377
27679,-7.21994,3.1465106
27680,3.578011,6.381877
27681,-0.2842724,0.82070845
27682,-11.2046795,1.6882406
27683,0.47660002,-13.822148
27684,0.14742288,-14.923514
27685,5.173822,4.8080378
27686,10.444757,7.4802866
27687,-15.212338,8.08097
27688,5.2222157,-14.672318
27689,10.287889,2.5699604
27690,12.666978,3.2419803
27691,4.8082457,-13.054372
27692,-7.8922257,2.005113
27693,9.835914,1.97681
27694,6.4710464,4.737282
27695,-5.801103,2.8493595
27696,11.16838,6.8831453
27697,-7.649289,-6.001568
27698,-1.1549914,-5.5853405
27699,14.720395,2.5729377
27700,-5.3193913,-12.994307
27701,9.746336,8.037156
27702,-4.7361584,-9.1431
27703,-2.548718,-0.72257566
27704,11.803719,-0.31260246
27705,-6.477739,8.156174
27706,0.6442806,-9.018684
27707,0.72250795,-8.578608
27708,2.072006,-8.185805
27709,-3.1649318,-7.263346
27710,4.7646255,-11.451515
27711,4.8179207,7.848032
27712,-7.164027,-1.4334605
27713,-3.354528,-10.109178
27714,-3.5984366,-14.35182
27715,-10.5809965,7.540237
27716,4.140257,-2.9983537
27717,-10.093001,-8.177575
27718,-7.8360724,2.3552926
27719,2.836025,-15.140977
27720,1.878252,-0.05515593
27721,-4.816975,-6.1280103
27722,-9.863854,-5.2396874
27723,0.96014935,-2.812844
27724,6.4629045,2.351597
27725,2.8776057,-11.60013
27726,6.0804105,7.0059457
27727,6.0713735,4.6957207
27728,-7.991598,7.4955173
27729,-8.050782,8.8600645
27730,-12.691688,10.622867
27731,-1.1022193,-10.428598
27732,-2.730674,-10.237482
27733,-4.560607,4.8163605
27734,-6.029811,9.775474
27735,5.5459743,-1.2466294
27736,-7.9209857,5.4365907
27737,9.522844,0.9046175
27738,1.0424752,-15.672269
27739,0.034893274,-5.5150642
27740,-9.566714,-0.4082774
27741,1.1937813,-6.3331413
27742,11.229616,12.30044
27743,-1.6877028,-4.5388227
27744,6.623529,1.0864311
27745,3.8379283,6.5080843
27746,1.7983316,-5.6818013
27747,4.474223,-14.541698
27748,2.9397023,-11.676329
27749,6.8744063,7.3088512
27750,7.0631337,-11.617937
27751,2.642656,-1.1223441
27752,-4.2380786,13.117357
27753,-14.415698,3.5321796
27754,-7.61608,6.802301
27755,-7.6320333,0.1486508
27756,14.101177,5.898261
27757,-10.399603,10.640871
27758,-9.59428,1.7969183
27759,-2.9544876,-10.355134
27760,-5.9853215,3.0961843
27761,-6.8898916,7.030166
27762,1.6227509,-8.777896
27763,-7.6530957,9.302701
27764,4.032119,6.671478
27765,1.9793406,-12.597177
27766,-6.4434476,11.142638
27767,4.0070977,-2.999339
27768,0.09026217,-11.13104
27769,0.93748844,-9.170001
27770,-3.2210712,-6.58191
27771,7.052966,-13.234826
27772,-0.54671234,-0.070058905
27773,-4.534198,-0.6516698
27774,5.2233467,-10.98445
27775,2.7949033,9.666917
27776,-0.19376817,-13.910867
27777,0.30994624,-0.21068008
27778,15.01504,3.7813947
27779,-1.2876015,-12.486171
27780,7.6888914,-11.390283
27781,2.7519572,-10.106028
27782,-12.639382,10.232135
27783,-8.106662,-6.885112
27784,12.27151,2.0991983
27785,-15.769778,6.675613
27786,13.972629,4.3549275
27787,3.9065812,-2.9989767
27788,4.972636,-13.251862
27789,-2.951887,8.160797
27790,9.345385,7.7130446
27791,10.36125,8.571768
27792,-3.6015115,4.055045
27793,-6.9452505,-7.447453
27794,11.106258,3.1451669
27795,-10.740364,11.195611
27796,-3.9914315,-7.3002734
27797,-8.863078,-10.162084
27798,-0.8503071,-8.311336
27799,9.9057455,2.5553818
27800,-6.7003007,-3.6300848
27801,2.707491,6.996952
27802,-7.6718664,-0.6933852
27803,-14.050014,5.427133
27804,1.460447,-2.4538443
27805,-11.274986,1.5343392
27806,12.4873905,4.6477904
27807,4.053546,5.0743513
27808,15.926964,4.4610806
27809,10.409446,11.392326
27810,-5.8149257,2.5839605
27811,5.8300962,-9.524958
27812,-7.435791,-5.706243
27813,3.9716957,7.4168034
27814,-0.08236673,-9.991804
27815,0.7713705,-5.467072
27816,7.7204804,12.500291
27817,-1.3911383,-4.390933
27818,-1.0650992,1.3684115
27819,12.434479,2.1649601
27820,14.828727,7.790482
27821,-0.3235547,-11.504233
27822,4.083569,5.4759974
27823,-1.6920209,-13.823816
27824,2.9000444,-0.050788578
27825,15.31969,9.22514
27826,-10.163622,8.725412
27827,-13.060954,11.613613
27828,12.787252,8.812709
27829,2.088102,-10.013913
27830,-2.1137934,-9.428314
27831,7.708974,-2.1754694
27832,15.02766,7.216247
27833,-7.802151,7.707392
27834,7.39212,5.943785
27835,12.409533,1.4037365
27836,-3.1593,-15.0074215
27837,-4.0257454,-7.7549033
27838,-4.187363,6.283897
27839,-2.6556964,2.3080964
27840,3.8062518,3.447056
27841,-11.844928,1.6700116
27842,8.894455,3.8384411
27843,-9.063939,-7.9208393
27844,14.195998,4.807986
27845,-7.0928607,1.6079142
27846,15.478816,7.201758
27847,12.381634,6.6449766
27848,9.165628,1.8603278
27849,3.611295,11.511461
27850,6.9273124,-10.098669
27851,7.38159,8.5611925
27852,-5.770515,-13.759229
27853,-8.688288,5.178726
27854,-9.649766,11.074701
27855,10.624504,-0.29925236
27856,7.8653255,-13.062429
27857,-6.364084,4.059931
27858,-7.123076,-4.346616
27859,6.867268,10.024704
27860,-7.891053,3.4221013
27861,-0.83133066,-1.3121017
27862,2.2918317,7.3717694
27863,0.30103764,-5.458133
27864,6.767491,3.826982
27865,-15.080462,7.655398
27866,2.991219,-9.269148
27867,7.2437906,9.161295
27868,-1.8056674,-0.44872156
27869,-4.4642634,6.111948
27870,10.581127,1.3469148
27871,-8.915749,6.8911743
27872,-6.510053,-11.411909
27873,5.585807,-1.281978
27874,4.73547,2.1628067
27875,6.2957087,-15.786952
27876,7.3114614,2.9352162
27877,16.653477,2.4353619
27878,-2.0029569,5.7845325
27879,-5.541677,-5.2330523
27880,-11.193326,4.675681
27881,-7.6893387,1.471778
27882,11.618536,12.031441
27883,-12.447036,-1.165246
27884,-1.9994838,-11.442984
27885,-6.0323234,8.132116
27886,2.9141724,-9.252979
27887,14.557015,6.563123
27888,3.2178166,3.7663085
27889,-9.331923,7.200865
27890,-1.4381034,-5.0450044
27891,-6.5015693,7.08606
27892,5.908109,-9.843425
27893,-7.206297,2.5015862
27894,-2.2604828,-10.613515
27895,3.6517255,-0.27436987
27896,9.364907,-13.419409
27897,-8.851399,0.2216861
27898,1.9692569,-10.421445
27899,-8.829468,7.313322
27900,-15.309154,1.055267
27901,-4.8438706,-0.15871884
27902,8.255535,6.328395
27903,-14.179721,8.338257
27904,6.4197817,5.0017657
27905,4.3031864,11.23521
27906,5.5954137,-15.955513
27907,15.534932,6.379181
27908,-15.280238,8.289317
27909,-5.052342,-6.8299217
27910,1.1823816,1.8685027
27911,14.4984,4.089206
27912,-1.9744319,-5.8777
27913,7.7092075,-12.232502
27914,-2.8919363,-11.740492
27915,3.723842,-2.8580787
27916,-4.3296523,1.8867135
27917,15.211213,7.1593432
27918,-10.206015,10.347294
27919,-0.97572935,-7.8725033
27920,-1.2513376,-2.1023822
27921,7.108389,-8.84156
27922,-8.415601,1.8569759
27923,16.188457,5.5663652
27924,8.874012,2.5604768
27925,0.15494813,-14.718662
27926,8.98708,7.552586
27927,4.85891,-11.158808
27928,-5.750925,-5.1647463
27929,-0.1621794,-10.836475
27930,11.271559,8.06052
27931,-4.512086,9.106045
27932,16.535156,6.6565285
27933,5.5879807,0.7888606
27934,-5.849683,8.482149
27935,0.771674,-8.397341
27936,1.7616011,-6.7983985
